delay,freq,condition,button.numClicks_raw,button.timesOff_raw,button.timesOn_raw,condition_raw,delay_raw,freq_raw,key_resp.duration_raw,key_resp.keys_raw,key_resp.rt_raw,textbox.text_raw,thisN_raw,thisRepN_raw,thisTrialN_raw
0.1,1000,unexp,1,9.112492000000202,9.112488790997304,exp,0.7,400,,space,2.997479541998473,
400,0,0,0
0.4,1000,unexp,1,4.535993874989799,4.535991207987536,unexp,0.4,1000,,space,0.9417807909921976,
200,1,0,1
0.7,1000,unexp,1,2.3792309160053264,2.3792281659989385,exp,0.1,400,,space,0.16813695800374262,
100,2,0,2
0.1,1000,unexp,1,2.1102620840101736,2.1102587500063237,exp,0.7,400,,space,1.0160895830049412,
500,3,0,3
0.4,1000,unexp,1,2.781977749997168,2.7819750829949044,unexp,0.4,1000,,space,0.2314441250055097,
25,4,0,4
0.7,400,exp,1,4.9530510420008795,4.953047874994809,unexp,0.7,1000,,space,0.37102170899743214,
100,5,0,5
0.1,400,exp,1,5.6030152500025,5.603012375009712,exp,0.4,400,,space,0.6787902089999989,
50,6,0,6
0.4,400,exp,1,5.459549291001167,5.459546290992876,unexp,0.1,1000,,space,0.48843075000331737,
20,7,0,7
0.7,400,exp,1,2.154327334006666,2.1543242920015473,unexp,0.1,1000,,space,0.4656472499918891,
10,8,0,8
0.1,400,exp,1,2.755946999997832,2.7559437500021886,exp,0.1,400,,space,0.07352716699824668,
100,9,0,9

extraInfo
participant,1
session,001
date,2024-11-14_21h55.51.674
expName,intentional_bonding
psychopyVersion,2024.2.4
frameRate,118.51407009814152
expStart,2024-11-14 21h56.07.399409 +0530
